name,place_id,author_name,author_url,language,original_language,profile_photo_url,rating,relative_time_description,text,time,translated
The Wensleydale Hotel,ChIJLbAhvnkbfEgRd3XhF37PL8Q,Maxine Stirk,https://www.google.com/maps/contrib/108150817376445330636/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxYAY79LfRCaXy4bf-WmkrASyYr3a8ES_fdfrLAc=s128-c0x00000000-cc-rp-mo,5,5 months ago,five of us had lunch today at the Tack room. We had four times Scallops and my husband had the Sea Bream and Samphire. We started our lunch with a bottle of Prosecco and moved on to a Vignonier (sp?) with the fish. We rounded off our meal with various  moorish deserts . I had tarte Tatine and icecream Every plate looked classy and appetising. The scallops were fragrant and aromatic and the Sea Bream had perfect crispy skin. The whole experience smacked of class and taste in both senses of the word!. It was the sort of taste that lingers with you after you leave. HIghly recommended if you value taste and imagination over a blow out.,1670441352,False
The Wensleydale Hotel,ChIJLbAhvnkbfEgRd3XhF37PL8Q,Dale Oakes,https://www.google.com/maps/contrib/116608514625318895277/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxYB9HGB_Vgpv3GRtKPZGJZju0AoUQdTu8y1Wu0W=s128-c0x00000000-cc-rp-mo,3,5 months ago,"Stayed for many overnight stays in the dales with my wife,. I found the room ok, cleanliness ok as well. Overall you guessed it, just ok. One thing as a drawback was the price of a room for a night. Quite expensive at 140 double & 180 twin inc brekkie. 7/10 for me.",1670159587,False
The Wensleydale Hotel,ChIJLbAhvnkbfEgRd3XhF37PL8Q,S,https://www.google.com/maps/contrib/108450094467493900105/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxZjsBEZVMv50VhJ7AhvfEnMpMHAyskgYeFkT4KT=s128-c0x00000000-cc-rp-mo,5,8 months ago,"Just returned home after a short stay of 2 nights. Lovely hotel, my single room was delightful. Had evening meal on both evenings in the Tack room. The service was spot on and what can I say about the food, just putting delicious would not do it justice.  It was perfect, sea bream the first evening and Lamb rump the next. The staff are so friendly and welcoming.  Definitely recommend staying there.",1660494083,False
The Wensleydale Hotel,ChIJLbAhvnkbfEgRd3XhF37PL8Q,Donald Blanch,https://www.google.com/maps/contrib/113657244532717170805/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxZaUD_sF0i0fD6hsjwLQidK-MqTblkIdChwjrN4=s128-c0x00000000-cc-rp-mo,5,7 months ago,"We visited Middleham for lunch one Sunday and what a find the Wensleydale hotel proved to be. We thought there was a French feel to it and as the owners have lived and worked in France , not surprising. We had a 3 course meal from the set menu, and it was delicious, one of the best meals we have ever had. Although we live some miles away, we plan to return.",1663336523,False
Restaurant EightyEight,ChIJq6qq6lSqfkgReg1LHboj448,Caroline Thomas,https://www.google.com/maps/contrib/103146964125257059055/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5Q7BaP3QIhlvn3qr3P019oVglmp2yGPB_KZ3l4YILw=s128-c0x00000000-cc-rp-mo-ba6,5,a year ago,"I did not have high expectations for this Asian urban club lounge style restaurant completely out of context in a basement in the Yorkshire countryside... But... It blew me away. Dining in London you have your pick of upscale Asian cuisine so I was jaded for sure... But let me tell you, it was well worth the visit. Arriving at Grantley Hall it's an impressive and beautiful place and the modern new building where 88 sits is sexy and inviting. The cocktails are interesting and some delicious. The service good. The food however, is a labour of love in its own right. We had the tasting menu...opting for the standard and one vegan for variety and shared almost everything. To the chef I say bravo, your dishes were inspired and original. The chicken broth wow, the Korean fried cauliflower wow, the clay pot tofu (cannot believe I'm saying this... Wow), the celeriac in masterstock ...wow. the rhubarb sorbet wow. Both menus were equal and I have never said that about vegan food so last night was an education in vegan for me in the art of the possible. Mind blown and will not be forgotten soon. Thank you!!",1650964967,False
Restaurant EightyEight,ChIJq6qq6lSqfkgReg1LHboj448,Kamila Nowosad,https://www.google.com/maps/contrib/114139416614765509954/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxZYCi37I-3avdqjbF7B19-ynIKg4ZPmm1O6HBJI=s128-c0x00000000-cc-rp-mo,5,7 months ago,"We've had a wonderful evening at the EightyEight, the tasting menus (both regular and vegan) and drinks were absolutely delicious, I really appreciated that the vegan menu is its own, thought out, menu and that the dishes were served at a good pace and portion sizes were just right. The ambience was great as well, with every single person we encountered being friendly and professional. What set this place apart for me was the attention to detail that was evident at every step.",1665314363,False
Restaurant EightyEight,ChIJq6qq6lSqfkgReg1LHboj448,Sid Harrison,https://www.google.com/maps/contrib/104574863576676097994/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxbnOnIF8ozNA4WJ0JmtvD8EZULdjZreTep9Vbw8=s128-c0x00000000-cc-rp-mo,5,a month ago,"As the other reviews state: Tasting menu - creative amazing flavours. Perfectly cooked and came as a complete surprise. Service - attentive,  knowledgeable, engaging and pacing of the meal was bang on. Atmosphere - unobtrusive music, fun decor based on its asian themes and well spaced tables so you are not condemned to hear every conversation in your ear. We have eaten in many Michelin starred restaurants and this did a lot better than most.  With 8 courses even though I was full, I didn't want it to end. A perfect evening.",1679612379,False
Restaurant EightyEight,ChIJq6qq6lSqfkgReg1LHboj448,Claire,https://www.google.com/maps/contrib/102797777613731202557/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxZyK76WHh_hhLpsz8wyEY-0KH9RMKvk8Jx1Z4dXBg=s128-c0x00000000-cc-rp-mo,5,3 months ago,"An absolutely fantastic evening, beautiful food, amazing service and fantastic atmosphere and decor.  Tai, was an absolute star who looked after us all evening, he is an absolute credit to himself and Grantley Hall.  This Restaurant is without doubt worthy of a Michelin star - we have had the good fortune to have eaten at some high end restaurants and this most definitely was as good - it was one of the best meals that we have had.  Thank you to everyone at Restaurant 88 for making my 50th Birthday so very special.  We hope to be back very soon.  Michael and Claire",1674337382,False
Restaurant EightyEight,ChIJq6qq6lSqfkgReg1LHboj448,Barrie Trayhurn,https://www.google.com/maps/contrib/100010710029861082804/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5QW6fqavntrVLY8ojH13zn6StQwIHjigEj7hoKb1A=s128-c0x00000000-cc-rp-mo,3,3 months ago,"We dined here last Saturday with 2 friends, it's our 4th time. because we love it. However, 3 of us had the tasting menu and my wife choose scallops for starter and the halibut for main. The halibut was overcooked and dry and was the same size as our taster and at £32 I believe the chef made an error. My wife told the waiter the halibut was dry, and he said he would tell the chef but did not return to offer her a replacement and we were charged the full £32, she didn't return it because she didn't wish to hold up the rest of us. Sadly disappointed.",1674480166,False
Swinton Bivouac,ChIJPdvehvgCfEgRt40uPBP4vB8,Kai Duncan,https://www.google.com/maps/contrib/103397138272325692881/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5Qng27MLLlGTNbR9PJMc-0Yz1s53HPM5dECATOT6Q=s128-c0x00000000-cc-rp-mo-ba3,5,10 months ago,Went here to visit the Druids temple beautiful area and very peaceful. lots of walking route's. You can park in the field before Swinton Bivouac and there is an honesty box to pay for parking £3.,1657053689,False
Swinton Bivouac,ChIJPdvehvgCfEgRt40uPBP4vB8,Ben Younger,https://www.google.com/maps/contrib/111966510643496277228/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5QU86aQ3YKcUoVZ__Nv6-EG1cSdmu4SZZz8XtuSKTs=s128-c0x00000000-cc-rp-mo-ba6,1,9 months ago,Such a rip off for basic products. Two soft drinks (cans of pop) and a coffee was nearly £9. Then the latte turned up the size of an espresso. So glad we didn't eat here,1659469844,False
Swinton Bivouac,ChIJPdvehvgCfEgRt40uPBP4vB8,Rebecca Young,https://www.google.com/maps/contrib/106294606970936156346/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxZNBNct4J2OtFYswk-Q38mbOXzlNbkSK2qFhu_u=s128-c0x00000000-cc-rp-mo,2,a year ago,"We ordered soup and a bacon roll and we waited around 40 minutes for it to be served. The soup was really disappointing and the bacon roll looked absolutely nothing like the standard of food on the photos, these must have been taken sometime ago. Coffee was lovely. Toilets were extremely smelly and weren't looked after. There was a bowl of water down for dogs which looked like it hadn't been changed for days.",1642367607,False
Swinton Bivouac,ChIJPdvehvgCfEgRt40uPBP4vB8,Amie Bentley,https://www.google.com/maps/contrib/109521083721052975895/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5RvvIPU2bwb97xE-oIHNOylQURL-L9R_Ws2zcvIGA=s128-c0x00000000-cc-rp-mo-ba5,3,a year ago,"Limited menu due to staff shortages so only had sandwiches, burgers or a few starters. The food was very nice and brought quickly. The staff are super friendly. I would have rated higher if we had the full menu. It was also quite cold and the doors were open.",1631051915,False
Swinton Bivouac,ChIJPdvehvgCfEgRt40uPBP4vB8,K Elf,https://www.google.com/maps/contrib/110170592806199038937/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5SzfLgrNr0x72Qn-rwtLTDgJ32YFTtGgFPmQT8KUA=s128-c0x00000000-cc-rp-mo-ba5,5,a year ago,Food was really good at the Bivouac Cafe. Had the Buttermilk Chicken Burger and could not be happier. Good atmosphere and area. You are able to view the birds of prey that they have there.,1629195872,False
"The Queen's Head, Finghall",ChIJhaCZM7sdfEgRWxyxXVKWZA0,Carl Wheatley,https://www.google.com/maps/contrib/104031816581710976018/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5TMlo_dsoJpl1scGw7vMLqBdH6rG7HrhzHvuceKw3A=s128-c0x00000000-cc-rp-mo,5,3 weeks ago,"From the moment we arrived to a warm, welcoming smile we felt at home. The accommodation was spotless, clean and tidy. The service was faultless and friendly. We ate in the restaurant on our first night and the food was delicious with superb service. The breakfast was particularly good (the eggs were from across the road and the sausages were FANTASTIC) once again served with a friendly, professional and welcoming smile. We will be back! Thank you.",1681661729,False
"The Queen's Head, Finghall",ChIJhaCZM7sdfEgRWxyxXVKWZA0,Sam Hogsden,https://www.google.com/maps/contrib/101878089390069950618/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5T5zBL0dsFww4TnDw960e5TZP5CB1DDwG8w1fhB=s128-c0x00000000-cc-rp-mo,4,a month ago,"Hidden Gem! This pub totally surprised me. I made a booking based on the photos of the food above ^     It ended up smashing my expectations of the place. A very well put together menu with amazing food to suit, polite and friendly staff and a cheerful atmosphere.",1681107624,False
"The Queen's Head, Finghall",ChIJhaCZM7sdfEgRWxyxXVKWZA0,Nicola Terry,https://www.google.com/maps/contrib/104021863975213294889/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5QF7KXuP7q-LkfSuuJF66I8hdjJckY4qiZ_jImWtQ=s128-c0x00000000-cc-rp-mo,5,a month ago,"Really nice people, mouth watering menu, excellent allergy advice. 6 of us had lunch there after a lovely walk along the Moor Beck. We came away very well fed. We strongly recommend the potted crab, also mussels, also samphire and shrimp samosas. For main course, we recommend the chicken with pie crust, also the pork belly.",1679768902,False
"The Queen's Head, Finghall",ChIJhaCZM7sdfEgRWxyxXVKWZA0,Lynn Brown,https://www.google.com/maps/contrib/111799470137612705496/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxYKNTMCF8HQMW9iTrYcur-qurvtB5wburYbkh1D=s128-c0x00000000-cc-rp-mo,5,2 months ago,Good  food  lots of choice for  everyone  we had rabbit  pasta   and  chicken and ham pie  both very good,1677920659,False
"The Queen's Head, Finghall",ChIJhaCZM7sdfEgRWxyxXVKWZA0,Vicky J,https://www.google.com/maps/contrib/112106076606220827498/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxY_GoUps6YejnKde4MFm2c-kq8GFqz2HCb5BpED=s128-c0x00000000-cc-rp-mo-ba4,5,11 months ago,"Stopped in for a Sunday evening meal. It was absolutely lovely, the food was delicious - great Sunday roast and I had the asparagus and mushroom pasta. Great views while we ate and a really relaxing atmosphere. Would definitely go back",1652653707,False
Bordar House Teas,ChIJr2Q5Xj-ofkgRqYxiMbNFx1g,Cath Simpkins's Legit Honest Reviews,https://www.google.com/maps/contrib/102398358986883309958/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5Rxkv6HUCK4kqGJskggk3ldKPePS9pyXzRsQ7LAmK8=s128-c0x00000000-cc-rp-mo-ba8,5,10 months ago,"What lovely, friendly and obliging staff, very cheerful and helpful. Prime site overlooking the market square in Masham. I had a green tea and a banana milkshake, the latter which they don't normally proffer for takeout. Has some outdoor seating on the pavement. I also had the most scrummiest fruit and cherry flapjack which was quite moist - went down well with the sparrows and the blackbirds too who were foraging for their young. Would definitely call here again and can still taste that lovely flapjack. Yum!",1655966378,False
Bordar House Teas,ChIJr2Q5Xj-ofkgRqYxiMbNFx1g,Beverley Stones,https://www.google.com/maps/contrib/102901014627208314299/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5SywK4yAgillsT044smZzaAnzynBgExQ022kQC_dQ=s128-c0x00000000-cc-rp-mo,5,5 months ago,"Good home cooked food and excellent service, even thou they were very busy . My baked potato and prawns were yummy ! 👍",1669239875,False
Bordar House Teas,ChIJr2Q5Xj-ofkgRqYxiMbNFx1g,Geoffrey Conlin,https://www.google.com/maps/contrib/105179382670723549138/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5Ts1Llo4IvRlj1bSBjaXCZUYLz3LI184LwDWl8DRw=s128-c0x00000000-cc-rp-mo-ba3,5,3 months ago,"Fabulous!!!! Best free range eggs ever. Real value for money and great staff. Mind you, you will likely have to wait for a seat as it's very popular......and well earned.",1674376085,False
Bordar House Teas,ChIJr2Q5Xj-ofkgRqYxiMbNFx1g,Andrew Parker,https://www.google.com/maps/contrib/115950872738919927596/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxaXFvw5AtFEKZrki1DALWcErsploZWlEMFq9R58=s128-c0x00000000-cc-rp-mo-ba4,5,a month ago,"Had a brilliantly tasty Brie, bacon and cranberry panini and latte for lunch along with a large latte, really great and so fresh 👍 😋 will be back next time in Masham as is was such a wonderful day sat outside",1679944678,False
Bordar House Teas,ChIJr2Q5Xj-ofkgRqYxiMbNFx1g,Gill Broughton,https://www.google.com/maps/contrib/105348516142151541216/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxaRhB2bRgx5WyYCg_Cwpib_IRrsfDArzmcJizbq=s128-c0x00000000-cc-rp-mo,5,2 months ago,Very good service and you can see into a clean and organised kitchen. Victoria sponge cake and the milkshakes were delicious.,1677998056,False
Wensleydale Heifer,ChIJ87GU0oYQfEgR9l22rhtl2AQ,brendan hargreaves,https://www.google.com/maps/contrib/111900939381697144451/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxZ_5UTmV-50hMvSAqqQE34MiB34DBW8t-HYTa0J=s128-c0x00000000-cc-rp-mo-ba3,5,8 months ago,"Fantastic themed rooms. A good menu, lots of choices with the emphasis on fish. A small but well stocked bar. The desserts are artistry on a plate. All the staff are cheery, polite and helpful. My wife and I have stayed many times, we are always welcomed back, treated like honoured guests, made to feel individually special. We always feel excited and ready for another visit!",1662895634,False
Wensleydale Heifer,ChIJ87GU0oYQfEgR9l22rhtl2AQ,James Phillips,https://www.google.com/maps/contrib/114920353958018887293/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxaxjl1cy46F9uekCHo4OiZa9H_uOPjiMEqBvzt5=s128-c0x00000000-cc-rp-mo,5,6 months ago,"Fantastic from start to finish.  A nice initial touch with a “Happy Anniversary” balloon, followed by some great service. We were made to feel really welcome, the staff chatted to our daughter and the dog.  The food was excellent, we were really impressed!  We will definitely be back!",1667237147,False
Wensleydale Heifer,ChIJ87GU0oYQfEgR9l22rhtl2AQ,john hodkinson,https://www.google.com/maps/contrib/109863507202201837827/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxZaFt2Hw48_L18DsUsavqWZpbK3rIsxnfNdYa59=s128-c0x00000000-cc-rp-mo,5,3 months ago,Very nice hotel and the food was excellent. We had the gin room which was a little smaller than expected and without double glazing could be a tad cool when the temperature dropped outside. Better quality toilet roll would have been nice also a box of tissues would have been a welcome addition to the room. Food wise the hotel could not be faulted as every meal we had was superb and real quality. The staff are very friendly and helpful which made our short stay very enjoyable and we are very likely to return at some point as the area is absolutely fantastic.,1674758724,False
Wensleydale Heifer,ChIJ87GU0oYQfEgR9l22rhtl2AQ,Drew Graham,https://www.google.com/maps/contrib/106639219757582060723/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5S5InkcHsB5CmNBHuVaiK6Dy6iJ0jrb_DsUoA5apY8=s128-c0x00000000-cc-rp-mo,2,2 months ago,"Came for dinner. Staggeringly overpriced for what it is. The food was fine, but not great, and would be reasonable at half the price. For comparison Bentley’s in central London - a bastion of high-end seafood - is cheaper, as well as being notably better. The service was attentive and friendly, and it was booked solid on a weekday evening so they’re still doing a roaring trade at this quality and price point.",1677595561,False
Wensleydale Heifer,ChIJ87GU0oYQfEgR9l22rhtl2AQ,Donna Swordfish,https://www.google.com/maps/contrib/100646970003234529387/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5T-eqJi6pkYledyQ9X0NbghwZhXqmiPnHzFkDzlBA=s128-c0x00000000-cc-rp-mo,2,a month ago,"Booked here last week - on the ""Beat the Blues"" deal. We had eaten here about 3 years ago one day for lunch , and we enjoyed, but the experience of staying over and having an evening meal was not good. Stayed in the Four Poster Room, which looks lovely and pink, and bright, and fresh on the photos, but in reality is not pink, or bright, very dull decor, tired looking, small, creaky, limited space , uneven wardrobe. The rooms are really close together , narrow stairway, noisy. Evening meal - Looked at the menu for our voucher - wasn't anything that sounded exciting so partner went for the so called named ""controversial"" lobster salad which was £40. It had arrived and he was wondering where the lobster had gone, because the end bits of the claw was the only meat, very small scallops that were supposed to be king, so they kindly sent over an extra portion. The ambience in the restaurant, well, just wasn't any atmosphere at all. Very dim lit, with what felt like an old folks home.  No personality to it. Over priced drinks, which seems to be a common theme on these reviews, and totally agree with the chap who said they are obviously trading by their reputation, because for £280 there are many many other places to visit, and get a much better quality stay.  Sat at breakfast - unprofessional staff, had to listen to the cleaner saying how mucky some people are as someone had left a bathroom dirty -",1678613193,False
The Saddle Room Restaurant,ChIJpWnb8eQafEgRg9OXVkrLQuY,kim allum,https://www.google.com/maps/contrib/115895019584053168360/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5QE1_89HpkIhIbp-JzDA3QlVTKNaP_fBrPVCD0U6w=s128-c0x00000000-cc-rp-mo-ba4,4,7 months ago,"Lovely location, spectacular views from the grounds. Nice conversion from the original stables to accommodation and restaurant. The food was nice, but I would say a little overpriced. Service was good.",1663600655,False
The Saddle Room Restaurant,ChIJpWnb8eQafEgRg9OXVkrLQuY,Christian Poed,https://www.google.com/maps/contrib/116241577238848307796/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5TKYOHEv4Sqwv4xZjkLLva71eUcbc-AEsDGqp2zLpo=s128-c0x00000000-cc-rp-mo-ba4,5,a year ago,"Exceptional sunday roast, very high quality, big portions of all the trimmings. Great value too, especially if going the three course option.",1637506746,False
The Saddle Room Restaurant,ChIJpWnb8eQafEgRg9OXVkrLQuY,sarah pownall,https://www.google.com/maps/contrib/108903072943155107524/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5QkeR02EAHa_ROw64N3wcciWKJ6MM1K-OPd5HS4XQ=s128-c0x00000000-cc-rp-mo,5,a year ago,"Booked a couple of nights stay B&B plus an evening meal as we had tickets for The Forbidden Corner. What can I say? A fantastic experience all round. Room lovely, food exceptional and attraction amazing. Pleasantly surprised by the cost of food and drink - no over charging because you are miles from anywhere - and it was all good quality and locally sourced (I believe). We will definitely stay here again if we come back to the area. It would be daft not to!",1633554595,False
The Saddle Room Restaurant,ChIJpWnb8eQafEgRg9OXVkrLQuY,David Jackson,https://www.google.com/maps/contrib/114844651819231026271/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxZfW53fqug9ZPpKS1nPZoPiENSU5TKRrR9PZd3B=s128-c0x00000000-cc-rp-mo,5,5 months ago,"Just what you want for a Sunday lunch! Our group had the lamb, beef and veggie nut roast and all of them were very tasty - lots of veg and huge Yorkshire puddings. Good choice of starters and puds too. Friendly staff and good prices. 👍",1669972048,False
The Saddle Room Restaurant,ChIJpWnb8eQafEgRg9OXVkrLQuY,Jane Vincent,https://www.google.com/maps/contrib/104870096405130855235/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5SZ2oosqVvTpfYuOoYWy4BqRl75htqCBNgf-DVE=s128-c0x00000000-cc-rp-mo-ba3,5,4 months ago,"I have just spent 2 nights in one of the B & B rooms, as well as stopping for christmas dinner with the family! It was amazing! Room nice, clean and comfortable! Food totally amazing and the staff could not be more helpful! We even had a delivery from Santa who left a very thoughtful stocking on my bedroom door! Wish I could have stopped longer and enjoyed the beautiful grounds! Highly recommended x PS breakfast yummy with loads of local products",1672068777,False
Queens Head,ChIJPbVda4mpfkgR4EKfhwvoPOk,gainem,https://www.google.com/maps/contrib/107798508760615072593/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5SWDCpT1dvF4teE_f4pbosLAGicSwRWX7O0say4=s128-c0x00000000-cc-rp-mo-ba4,5,8 months ago,Very filling pizza. Relaxed atmosphere. Accommodating to dogs. Great price. Thanks,1660637079,False
Queens Head,ChIJPbVda4mpfkgR4EKfhwvoPOk,Mati Patel,https://www.google.com/maps/contrib/113495339028848420097/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxZ6EhWbcz0hQ3lX_J8sasexGRZhF5tGf3FJJd-S=s128-c0x00000000-cc-rp-mo,5,a month ago,Amazing food super generous portions of food but all good quality and well seasoned and cooked. Quite a few gluten free options. Super dog friendly and really nice landlord and staff. Can't reccomend highly enough.,1680124077,False
Queens Head,ChIJPbVda4mpfkgR4EKfhwvoPOk,Iain McFarlane,https://www.google.com/maps/contrib/105874193349418506675/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxaNDtCtapZWMwWxNeeRA_BjrcNvDB0ujLNwi5Rb=s128-c0x00000000-cc-rp-mo-ba3,5,a month ago,"Great food,  enough beef in the steak and ale pie to defeat most diners!",1680802255,False
Queens Head,ChIJPbVda4mpfkgR4EKfhwvoPOk,Michael Corner,https://www.google.com/maps/contrib/103266668068891889275/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxbQjItg46qe0VC1qThFihpHbfj58udGfC7O6rfY=s128-c0x00000000-cc-rp-mo,4,2 months ago,Timothy Taylor Landlord perfect and probably the best Gammon and chips I've had in a long time.,1677440696,False
Queens Head,ChIJPbVda4mpfkgR4EKfhwvoPOk,Richard Jagger,https://www.google.com/maps/contrib/115421347066437416897/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxYHzzw9HdAMoDmB59vkqA6QS0EGoFqjFHimhR7a=s128-c0x00000000-cc-rp-mo,5,11 months ago,A traditional pub with superb hosts. Beer kept and poured superbly. We had a Sunday Roast dinner with super generous portions. We all left very happy.,1653980172,False
Three Horse Shoes,ChIJtek4dU8afEgRRjffw28eQN8,Bolton Hackett,https://www.google.com/maps/contrib/109480882356441128413/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5R5L2UmzOgOEPS-khdp_FXbJ6rdalfrFKbsUtAvfA=s128-c0x00000000-cc-rp-mo-ba3,5,7 months ago,"We popped in for lunch on Saturday and it’s a brilliant place to visit. The food was delicious, there was a good atmosphere, the staff are very attentive and friendly. We’ll definitely visit when we are back in the area again 😃",1664911074,False
Three Horse Shoes,ChIJtek4dU8afEgRRjffw28eQN8,Daniela Shearman,https://www.google.com/maps/contrib/107173841835137355206/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxZ9kQonq0-ToMnxvuVrYfySvVBefCjB8mwJY5rR=s128-c0x00000000-cc-rp-mo,5,6 months ago,"Very homely feel to the pub,friendly and helpful service and great traditional pub grub. The home made steak and Ale Pie was  gorgeous 😋😋!! Will be back again.",1666636202,False
Three Horse Shoes,ChIJtek4dU8afEgRRjffw28eQN8,James Cameron,https://www.google.com/maps/contrib/117380958759999619743/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5TxdMO2TLO5ZO3DOJWyAdw56CXUPCh4F-KnSwQHJw=s128-c0x00000000-cc-rp-mo,5,4 months ago,"Great pub. Good selection of beers, great homemade food and friendly staff. Also dog friendly which is handy. Can highly recommend",1672936402,False
Three Horse Shoes,ChIJtek4dU8afEgRRjffw28eQN8,Simon Walker,https://www.google.com/maps/contrib/110053274022426732661/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxZffUBr9wEouPNCRWx_ScXxvb8xJpG3gZQ9udBh=s128-c0x00000000-cc-rp-mo-ba3,4,a week ago,Only stopped for a pint mid-walk and the weather was good enough to sit outside but the pub seemed quite pleasant and the food seemed popular. Wensleydale Semer Water and Theakstons Best both very good.,1682766682,False
Three Horse Shoes,ChIJtek4dU8afEgRRjffw28eQN8,Lolly Garnett,https://www.google.com/maps/contrib/105419201474744276548/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5RhRjrOl27DMpQBXdbTHhc80P00f0MvxVyOm_HeDr4=s128-c0x00000000-cc-rp-mo-ba5,5,2 months ago,"Lovely little dog friendly stop on our walk. Only stayed for drinks, which were fine, and staff were absolutely lovely.",1676884565,False
The Galphay Inn,ChIJhzRZyc-rfkgRdGRgEj_JIxA,Howard Sykes,https://www.google.com/maps/contrib/116213522626121017446/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxaQBv5tl4NxO3O17Bm90fcXF78v9LwbQw2bZ7Jw=s128-c0x00000000-cc-rp-mo,5,3 months ago,"First time calling at The Galphay Inn on Sunday and I wasn't disappointed! The leek and potato soup was absolutely delicious, served with warm crusty bread and butter which just had me dipping my bread straight in! Followed that with a fabulous steak and ale pie served with proper chips and vegetables. Washed down with a pot of tea as I was driving (to be fair I'd probably still have a cup of tea even if I wasn't 😂) cracking pub with lovely food and friendly service. Will definitely be back",1675760478,False
The Galphay Inn,ChIJhzRZyc-rfkgRdGRgEj_JIxA,Helen Rogers,https://www.google.com/maps/contrib/107820192528638263900/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5RqssWm9u6PBP9MDyHNh-_Ybf11Rm3OuZ0X0PyA0g=s128-c0x00000000-cc-rp-mo,5,6 months ago,"Sunday lunch at the Galphay Inn...brilliant!  Friendly, welcoming atmosphere, delicious food..huge portions. Historic inn set in an absolutely delightful village. Looking forward to our next visit.",1665937717,False
The Galphay Inn,ChIJhzRZyc-rfkgRdGRgEj_JIxA,Thomas Sutton,https://www.google.com/maps/contrib/102994303437098980280/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxYYy4YGP7FwRovkQ68HXObYPDeNSxKGpNd85OJ8=s128-c0x00000000-cc-rp-mo,5,4 months ago,"Just enjoyed a wonderful meal in The Galphay Inn for New Year. Very friendly staff, lovely pint and exceptional food. Highly recommend a visit.",1672517475,False
The Galphay Inn,ChIJhzRZyc-rfkgRdGRgEj_JIxA,Jayne Allendean,https://www.google.com/maps/contrib/116713625790087660634/reviews,en,en,https://lh3.googleusercontent.com/a/AGNmyxb1DA5Fp2ptIx58fD3itOcrIAsWFjghFJqDsz2J=s128-c0x00000000-cc-rp-mo,5,8 months ago,"We had Sunday lunch here today. It was fantastic! Both the roast pork and beef we're delicious, as we're the trimmings. The hospitality and service were brilliant., and very reasonably priced, the terrace at the back was pretty, with lots of shaded areas for our black lab. Speaking of dogs......when we got back to the car, there was a used dog poo bag at the side! Who ever did this should be ashamed of themselves!!!!! Disgusting!!! Jayne, Terry and Alfie",1660489277,False
The Galphay Inn,ChIJhzRZyc-rfkgRdGRgEj_JIxA,mark robinson,https://www.google.com/maps/contrib/116704850409450889996/reviews,en,en,https://lh3.googleusercontent.com/a-/ACB-R5S-LxIXFYRWJgTCP5W-76JSodTY-HtJHcdzE1LT8Q=s128-c0x00000000-cc-rp-mo,5,6 months ago,There is a good vegetarian menu as well as good quality pub food at a reasonable price. The service was excellent. A friendly place,1667115646,False
